exp_num,arch,encoder,lr,batch_size,weight_decay,encoder_lr_mult,loss_high_weight,loss_med_weight,augmentations,epoch,val_loss,val_iou,val_high_iou,decoder_lr
137,DeepLabV3Plus,resnet34,0.001,64,1e-05,0.1,3,2,{},9,4.332508,0.5739,0.4381,0.00083457
140,DeepLabV3Plus,resnet34,0.0005,64,1e-05,0.1,3,2,{},9,4.271524,0.6262,0.3948,0.00041728
141,DeepLabV3Plus,resnet34,0.0005,64,1e-05,0.05,3,2,{},9,4.239995,0.6276,0.3924,0.00041728
134,DeepLabV3Plus,resnet34,0.001,32,1e-05,0.1,3,2,{},9,5.175336,0.5674,0.3478,0.00083457
135,DeepLabV3Plus,resnet34,0.001,32,1e-05,0.05,3,2,{},9,4.301807,0.6226,0.4107,0.00083457
139,DeepLabV3Plus,resnet34,0.0005,32,1e-05,0.05,3,2,{},9,4.007157,0.6361,0.4305,0.00041728
136,DeepLabV3Plus,resnet34,0.001,128,1e-05,0.05,3,2,{},10,4.497154,0.6195,0.2965,0.00079389
138,DeepLabV3Plus,resnet34,0.0005,128,1e-05,0.1,3,2,{},10,3.596741,0.6614,0.4618,0.00039695
142,DeepLabV3Plus,resnet34,0.001,64,1e-05,0.05,3,2,{},5,4.289656,0.5803,0.4021,0.00095677
133,DeepLabV3Plus,resnet34,0.0005,128,1e-05,0.05,3,2,{},20,4.124764,0.6478,0.3468,0.00014832
137,DeepLabV3Plus,resnet34,0.001,64,1e-05,0.1,3,2,{},10,5.737123,0.5393,0.1631,0.00079389
140,DeepLabV3Plus,resnet34,0.0005,64,1e-05,0.1,3,2,{},10,5.196099,0.5015,0.3118,0.00039695
141,DeepLabV3Plus,resnet34,0.0005,64,1e-05,0.05,3,2,{},10,5.059387,0.554,0.252,0.00039695
134,DeepLabV3Plus,resnet34,0.001,32,1e-05,0.1,3,2,{},10,4.026823,0.6089,0.4512,0.00079389
135,DeepLabV3Plus,resnet34,0.001,32,1e-05,0.05,3,2,{},10,4.147704,0.599,0.4402,0.00079389
139,DeepLabV3Plus,resnet34,0.0005,32,1e-05,0.05,3,2,{},10,4.398886,0.6101,0.343,0.00039695
136,DeepLabV3Plus,resnet34,0.001,128,1e-05,0.05,3,2,{},11,4.336387,0.591,0.3842,0.00075
138,DeepLabV3Plus,resnet34,0.0005,128,1e-05,0.1,3,2,{},11,5.359785,0.5726,0.1402,0.000375
142,DeepLabV3Plus,resnet34,0.001,64,1e-05,0.05,3,2,{},6,4.868741,0.611,0.2247,0.00093301
133,DeepLabV3Plus,resnet34,0.0005,128,1e-05,0.05,3,2,{},21,4.038526,0.6586,0.3577,0.000125
137,DeepLabV3Plus,resnet34,0.001,64,1e-05,0.1,3,2,{},11,3.931119,0.642,0.4134,0.00075
